user_influence,network,metric_type,metric_value,readability,multimedia_presence,reach,longevity
0.1165,1,1,0.0038,67.76,0,12496,2
0.1162,1,1,0.0038,100.75,0,9474,3
0.1117,1,1,0.0033,19.37,0,2072,1
0.1158,1,1,0.0054,68.26,0,4919,3
0.1105,1,1,0.0046,50.16,0,22736,2
0.1668,1,1,0.0367,62.85,0,1015334,2
0.1044,1,1,0.0033,53.21,1,363,2
0.1869,1,1,0.0550,50.16,0,102354,1
0.0824,1,1,0.0033,56.59,0,22545,2
0.1145,1,1,0.0038,50.16,0,15866,2
0.1135,1,1,0.0033,55.58,0,2359,2
0.1143,1,1,0.0029,76.22,0,4470,2
0.1124,1,1,0.0029,81.29,0,378,2
0.1128,1,1,0.0029,68.77,0,580,2
0.1077,1,1,0.0058,52.87,0,6311,2
0.0893,1,1,0.0029,64.37,0,9399,2
0.1163,1,1,0.0029,68.26,0,15689,3
0.1125,1,1,0.0033,58.62,1,1830,2
0.1098,1,1,0.0029,64.07,0,699,2
0.1312,1,1,0.0038,46.1,0,17057,3
0.1157,1,1,0.0042,44.75,0,3375,3
0.1135,1,1,0.0033,49.15,0,4316,3
0.1126,1,1,0.0029,58.62,0,996,2
0.1124,1,1,0.0038,89.04,0,354,2
0.1052,1,1,0.0038,80.78,0,8796,2
0.1126,1,1,0.0029,40.69,0,4066,3
0.1510,1,1,0.0096,9.89,0,31329,2
0.1052,1,1,0.0167,68.77,0,141299,3
0.0936,1,1,0.0033,63.02,0,1877,3
0.0540,1,1,0.0033,68.77,0,1477,3
0.1125,1,1,0.0029,18.35,0,456,2
0.1088,1,1,0.0117,76.72,0,4844,1
0.1126,1,1,0.0046,67.08,0,1127,2
0.1125,1,1,0.0029,70.47,0,2217,1
0.1096,1,1,0.0033,42.72,0,33404,1
0.1006,1,1,0.0033,78.93,0,1189,2
0.0748,1,1,0.0033,60.82,0,9714,2
0.1124,1,1,0.0029,75.71,0,577,1
0.1157,1,1,0.0033,68.26,0,3701,3
0.1312,1,1,0.0029,46.1,0,18447,3
0.1126,1,1,0.0033,14.97,1,3604,1
0.1148,1,1,0.0033,63.02,0,5851,3
0.1143,1,1,0.0042,100.75,0,9094,3
0.1238,1,1,0.0029,83.66,0,14905,3
0.1136,1,1,0.0038,64.37,0,4242,2
0.1159,1,1,0.0033,64.37,0,3653,2
0.1129,1,1,0.0042,64.07,0,1311,2
0.1161,1,1,0.0029,100.75,0,6195,3
0.1024,1,1,0.0042,55.58,0,5018,2
0.1008,1,1,0.0029,104.94,0,16564,2
0.1147,1,1,0.0033,63.02,0,3583,3
0.0837,1,1,0.0204,52.87,1,17045,2
0.1135,1,1,0.0042,48.13,0,8945,3
0.1033,1,1,0.0054,33.24,0,161860,2
0.1237,1,1,0.0042,83.66,0,11580,3
0.1136,1,1,0.0029,91.61,0,1534,2
0.0883,1,1,0.0029,49.15,0,1672,2
0.1149,1,1,0.0042,36.96,1,3092,4
0.1111,1,1,0.0038,73.85,0,2033,2
0.1130,1,1,0.0029,49.15,0,3336,2
0.1126,1,1,0.0029,68.26,0,594,2
0.1128,1,1,0.0038,40.69,0,599,2
0.1096,1,1,0.0058,85.69,0,2601,4
0.0742,1,1,0.0029,53.37,0,27160,2
0.0885,1,1,0.0029,68.26,0,2125,2
0.0700,1,1,0.0058,67.08,0,14630,2
0.1040,1,1,0.0038,40.69,0,3290,2
0.1126,1,1,0.0029,67.76,0,4223,3
0.1171,1,1,0.0042,48.13,0,10253,3
0.1115,1,1,0.0033,64.37,0,8908,2
0.1124,1,1,0.0050,51.85,0,48,3
0.1012,1,1,0.0063,29.86,1,899,1
0.0716,1,1,0.0033,57.61,0,3504,2
0.1166,1,1,0.0029,64.37,0,19139,2
0.1130,1,1,0.0058,60.31,0,2135,3
0.1127,1,1,0.0054,63.02,0,2545,3
0.0951,1,1,0.0029,40.69,0,3972,2
0.1124,1,1,0.0029,84.17,0,383,1
0.1126,1,1,0.0029,60.31,0,3241,2
0.1011,1,1,0.0038,83.66,0,13406,3
0.0770,1,1,0.0029,68.77,0,1201,2
0.1129,1,1,0.0029,63.02,0,2055,3
0.1129,1,1,0.0029,63.02,0,2493,3
0.1150,1,1,0.0029,48.13,0,6574,3
0.1108,1,1,0.0142,60.65,0,1366,1
0.1127,1,1,0.0033,84.17,0,3079,2
0.1140,1,1,0.0029,50.16,0,3672,2
0.1062,1,1,0.0033,64.37,0,6251,2
0.1124,1,1,0.0029,9.55,1,1102,1
0.0937,1,1,0.0058,91.48,0,17857,2
0.0475,1,1,0.0033,70.47,0,4855,2
0.1125,1,1,0.0046,34.26,0,304,2
0.0346,1,1,0.0063,45.76,0,7324,1
0.1169,1,1,0.0038,48.13,0,5856,3
0.0573,1,1,0.0308,59.3,1,233748,2
0.1313,1,1,0.0054,46.1,0,19371,3
0.1163,1,1,0.0029,76.72,0,5547,2
0.1120,1,1,0.0067,59.8,0,1057,2
0.1581,1,1,0.0283,38.99,1,87386,2
0.1124,1,1,0.0029,31.89,0,1132,1
0.1000,1,1,0.0033,48.13,0,20664,1
0.1034,1,1,0.0029,44.41,0,5005,2
0.1144,1,1,0.0033,34.26,0,2750,3
0.0848,1,1,0.0038,46.94,1,700,2
0.1138,1,1,0.0046,79.97,1,2786,3
0.1138,1,1,0.0083,91.61,0,5974,2
0.1163,1,1,0.0029,41.7,0,10234,2
0.1160,1,1,0.0033,100.75,0,4031,3
0.0801,1,1,0.0054,91.61,0,3476,2
0.1124,1,1,0.0038,50.16,0,1155,2
0.0990,1,1,0.0038,73.51,0,8474,3
0.1125,1,1,0.0029,63.66,0,1818,2
0.1089,1,1,0.0042,67.76,0,1687,3
0.1313,1,1,0.0046,46.1,0,19606,3
0.1145,1,1,0.0029,34.26,0,4580,3
0.1538,1,1,0.0596,57.43,0,502260,3
0.1158,1,1,0.0029,68.26,0,3824,3
0.1139,1,1,0.0179,51.85,0,34558,2
0.1182,1,1,0.0029,68.77,0,8606,2
0.1183,1,1,0.0075,41.7,0,6433,2
0.0958,1,1,0.0042,41.36,1,3282,2
0.0855,1,1,0.0054,61.83,0,9229,4
0.1160,1,1,0.0050,100.75,0,4318,3
0.1105,1,1,0.0063,20.38,1,4165,2
0.1129,1,1,0.0067,83.15,0,9478,2
0.1068,1,1,0.0029,45.93,1,645,1
0.1079,1,1,0.0067,73.85,0,13862,2
0.1074,1,1,0.0029,56.59,0,10313,3
0.1128,1,1,0.0042,67.76,0,7667,2
0.1070,1,1,0.0058,68.26,0,3273,3
0.0656,1,1,0.0100,9.89,0,53192,2
0.1100,1,1,0.0029,87.72,0,2640,3
0.1203,1,1,0.0018,56.59,0,8536,1
0.1126,1,1,0.0034,69.11,1,3154,1
0.0803,1,1,0.0018,59.8,0,1848,1
0.0805,1,1,0.0021,44.41,0,83980,1
0.1132,1,1,0.0027,71.14,0,6990,1
0.0750,1,1,0.0016,35.95,1,1786,1
0.0974,1,1,0.0021,9.89,0,14288,2
0.1098,1,1,0.0046,57.61,0,1516,2
0.0854,1,1,0.0018,51.18,0,3193,1
0.1066,1,1,0.0025,69.28,0,4420,3
0.0900,1,1,0.0016,58.62,0,9165,1
0.1129,1,1,0.0023,35.95,1,692,1
0.1118,1,1,0.0046,68.26,0,2555,2
0.1126,1,1,0.0016,44.41,0,394,1
0.1072,1,1,0.0027,40.01,1,37136,1
0.1115,1,1,0.0023,19.03,0,6587,2
0.1128,1,1,0.0032,40.69,0,789,2
0.1128,1,1,0.0046,73.51,0,4585,1
0.1181,1,1,0.0021,68.77,0,5792,2
0.1185,1,1,0.0016,68.77,0,15992,2
0.1126,1,1,0.0025,72.12,0,2549,1
0.1124,1,1,0.0021,51.85,0,1296,2
0.0462,1,1,0.0050,50.5,1,32639,1
0.1083,1,1,0.0021,56.59,0,8393,1
0.1184,1,1,0.0021,53.88,1,8916,2
0.1119,1,1,0.0046,96.69,0,2977,1
0.1147,1,1,0.0023,26.47,0,2485,2
0.1124,1,1,0.0016,-2.98,1,178,1
0.1652,1,1,0.0027,44.41,0,25011,1
0.1079,1,1,0.0016,44.41,0,2208,1
0.1279,1,1,0.0018,55.24,1,18574,1
0.1127,1,1,0.0023,48.13,0,1038,1
0.0958,1,1,0.0016,37.98,1,660,2
0.0636,1,1,0.0046,60.82,0,110776,1
0.1128,1,1,0.0018,69.28,0,2085,1
0.1097,1,1,0.0016,63.02,0,1399,1
0.1125,1,1,0.0027,56.59,0,1349,1
0.1124,1,1,0.0027,11.58,0,2611,2
0.1117,1,1,0.0073,33.24,0,366,1
0.1130,1,1,0.0016,74.19,0,895,1
0.1082,1,1,0.0034,44.41,0,1231,1
0.1128,1,1,0.0021,33.24,0,1461,1
0.1203,1,1,0.0018,56.59,0,8483,1
0.1060,1,1,0.0023,67.08,0,3373,1
0.1106,1,1,0.0041,68.77,0,608,1
0.1125,1,1,0.0025,8.88,0,2623,1
0.1191,1,1,0.0016,56.59,0,8385,1
0.1470,1,1,0.0021,36.28,1,6960,1
0.1157,1,1,0.0016,57.61,0,4258,1
0.1074,1,1,0.0037,13.95,1,2545,2
0.1177,1,1,0.0025,60.82,0,6266,1
0.1114,1,1,0.0018,57.61,0,4008,1
0.1125,1,1,0.0021,52.19,0,3685,1
0.1127,1,1,0.0016,60.31,0,6851,1
0.1438,1,1,0.0032,29.86,1,14023,1
0.1108,1,1,0.0016,47.12,0,32375,1
0.1143,1,1,0.0018,80.99,0,28284,1
0.1114,1,1,0.0018,55.58,0,1852,2
0.1090,1,1,0.0021,56.59,0,1705,1
0.1143,1,1,0.0016,71.14,0,1922,1
0.1131,1,1,0.0027,34.26,0,923,2
0.1075,1,1,0.0023,75.71,0,445,2
0.0565,1,1,0.0032,30.53,1,3950,5
0.1159,1,1,0.0046,68.77,0,6607,2
0.1110,1,1,0.0018,73.13,0,168,1
0.1107,1,1,0.0018,69.28,0,3318,2
0.1115,1,1,0.0041,63.02,0,1230,2
0.1127,1,1,0.0034,56.59,0,4035,1
0.1073,1,1,0.0027,56.59,0,4915,2
0.1013,1,1,0.0016,88.43,0,4255,2
0.1103,1,1,0.0027,35.27,0,45332,1
0.1470,1,1,0.0082,72.5,0,496912,1
0.0391,1,1,0.0025,63.02,0,8086,1
0.1125,1,1,0.0021,72.5,0,1093,2
0.0790,1,1,0.0021,42.72,0,458,1
0.1078,1,1,0.0034,64.04,0,3096,1
0.1095,1,1,0.0018,77.23,0,1280,1
0.1130,1,1,0.0016,74.19,0,1398,1
0.1124,1,1,0.0018,55.58,0,106,1
0.1104,1,1,0.0021,72.83,0,8710,2
0.1126,1,1,0.0034,32.9,0,4675,1
0.0932,1,1,0.0032,66.07,0,7479,1
0.1105,1,1,0.0016,63.02,0,6752,2
0.1126,1,1,0.0018,66.74,1,2635,1
0.1125,1,1,0.0018,6.17,0,162,2
0.1129,1,1,0.0021,43.39,0,1018,2
0.1127,1,1,0.0023,19.37,0,1383,1
0.1126,1,1,0.0018,51.18,0,1207,2
0.1113,1,1,0.0023,43.9,0,301,1
0.1111,1,1,0.0076,67.76,0,525,1
0.1403,1,1,0.0405,62.34,1,156433,1
0.0963,1,1,0.0023,44.41,0,3168,1
0.1149,1,1,0.0021,65.05,0,18002,2
0.1110,1,1,0.0021,41.7,0,1016,1
0.1138,1,1,0.0071,77.23,0,42529,1
0.1099,1,1,0.0025,83.15,0,11253,2
0.1131,1,1,0.0018,67.76,0,4108,1
0.1092,1,1,0.0023,26.47,0,3026,2
0.1137,1,1,0.0021,86.71,0,1448,2
0.0848,1,1,0.0018,19.03,0,5903,2
0.0341,1,1,0.0016,46.78,1,10537,1
0.0920,1,1,0.0016,75.88,0,455,2
0.0950,1,1,0.0016,58.62,0,11156,1
0.1065,1,1,0.0030,88.43,0,1180,2
0.1105,1,1,0.0018,60.31,0,1458,1
0.1209,1,1,0.0021,79.97,0,9188,2
0.1125,1,1,0.0016,57.61,0,462,1
0.1350,1,1,0.0027,91.11,0,34791,1
0.1126,1,1,0.0023,51.85,0,2564,1
0.1128,1,1,0.0018,69.28,0,637,2
0.1127,1,1,0.0053,67.76,0,10329,2
0.1163,1,1,0.0016,67.76,0,7705,2
0.1087,1,1,0.0032,44.41,0,3670,1
0.1142,1,1,0.0032,58.62,0,2884,1
0.1136,1,1,0.0023,95.88,0,1439,1
0.1113,1,1,0.0053,42.54,0,1876,2
0.1125,1,1,0.0016,52.87,0,836,1
0.1158,1,1,0.0032,57.61,0,6647,1
0.1125,1,1,0.0023,69.11,1,1594,1
0.0869,1,1,0.0018,67.08,0,2779,1
0.1124,1,1,0.0041,35.27,0,101,1
0.1177,1,1,0.0018,60.82,0,5561,1
0.1134,1,1,0.0021,55.58,0,18377,1
0.0882,1,1,0.0037,33.24,0,25415,1
0.1128,1,1,0.0023,63.66,1,7647,2
0.1110,1,1,0.0046,76.72,0,2448,1
0.1038,1,1,0.0032,52.36,0,509,2
0.1340,1,1,0.0023,69.28,0,17306,1
0.1062,1,1,0.0023,89.04,0,1635,1
0.1108,1,1,0.0025,43.9,0,151,1
0.1073,1,1,0.0032,29.52,0,1177,1
0.1069,1,1,0.0023,11.92,0,329,1
0.1158,1,1,0.0021,57.61,0,4528,1
0.1129,1,1,0.0025,75.2,0,2408,2
0.1126,1,1,0.0027,26.47,1,4862,2
0.1027,1,1,0.0016,43.39,0,4063,1
0.1114,1,1,0.0018,69.28,0,136,1
0.1124,1,1,0.0018,56.59,0,258,1
0.1323,1,1,0.0041,34.26,0,28759,1
0.1126,1,1,0.0023,69.45,0,1379,1
0.0955,1,1,0.0016,80.58,0,4938,2
0.1097,1,1,0.0027,9.89,0,9755,2
0.0815,1,1,0.0023,57.61,1,4145,1
0.1128,1,1,0.0016,53.37,0,851,1
0.1100,1,1,0.0023,18.35,0,15442,1
0.1124,1,1,0.0027,26.47,1,758,2
0.1022,1,1,0.0021,34.26,0,299,1
0.1110,1,1,0.0064,75.71,0,695,2
0.1080,1,1,0.0018,69.11,1,5392,1
0.1157,1,1,0.0021,57.61,0,3577,1
0.1158,1,1,0.0023,57.61,0,5478,1
0.1141,1,1,0.0062,26.47,0,4843,2
0.1125,1,1,0.0016,60.31,0,636,1
0.1126,1,1,0.0018,99.06,0,1794,2
0.1132,1,1,0.0021,83.15,0,13973,2
0.1125,1,1,0.0027,59.8,0,3193,1
0.1126,1,1,0.0034,76.22,0,1019,1
0.1177,1,1,0.0016,60.82,0,5605,1
0.0660,1,1,0.0027,67.08,0,19103,1
0.1125,1,1,0.0034,90.6,0,1328,2
0.1134,1,1,0.0016,37.3,0,2086,2
0.1134,1,1,0.0016,65.05,1,1286,1
0.1004,1,1,0.0018,53.55,0,1039,2
0.1203,1,1,0.0016,56.59,0,7611,1
0.1126,1,1,0.0023,83.66,0,3471,1
0.1121,1,1,0.0018,62.68,1,10068,4
0.1014,1,1,0.0018,56.59,0,3143,1
0.1042,1,1,0.0018,66.4,1,1106,1
0.1007,1,1,0.0016,68.1,0,13934,1
0.1125,1,1,0.0021,36.28,1,2292,1
0.1077,1,1,0.0016,80.28,0,2253,1
0.1137,1,1,0.0023,88.43,0,4611,2
0.1143,1,1,0.0021,76.22,0,4695,2
0.0668,1,1,0.0016,57.61,0,1545,1
0.1126,1,1,0.0016,60.82,0,526,1
0.0475,1,1,0.0064,44.41,0,56677,1
0.0931,1,1,0.0018,74.19,0,3797,1
0.0524,1,1,0.0018,61.33,0,9243,1
0.1126,1,1,0.0018,56.59,0,1584,2
0.1203,1,1,0.0027,56.59,0,8826,1
0.1133,1,1,0.0016,63.66,0,1945,1
0.1128,1,1,0.0016,69.28,0,2519,2
0.1134,1,1,0.0018,64.67,0,16721,1
0.1125,1,1,0.0018,34.26,0,1234,1
0.1127,1,1,0.0016,50.16,0,1838,1
0.1043,1,1,0.0043,67.76,0,4993,2
0.1030,1,1,0.0023,26.47,0,2627,2
0.1182,1,1,0.0030,56.59,0,7710,1
0.2440,1,1,0.1598,56.59,0,1229074,1
0.1131,1,1,0.0018,39.67,0,3360,2
0.0926,1,1,0.0016,49.48,0,506,2
0.0879,1,1,0.0016,59.8,0,53252,1
0.1126,1,1,0.0016,66.07,0,958,1
0.1129,1,1,0.0027,83.32,0,679,2
0.1103,1,1,0.0037,26.47,0,4081,2
0.1095,1,1,0.0025,67.76,0,2534,1
0.0843,1,1,0.0025,0.08,1,1433,2
0.1124,1,1,0.0030,69.28,0,544,1
0.1109,1,1,0.0027,52.87,0,1167,2
0.1091,1,1,0.0016,56.59,0,7674,1
0.0746,1,1,0.0016,58.62,0,786,2
0.1137,1,1,0.0018,41.7,0,9962,1
0.1133,1,1,0.0023,99.43,0,1992,1
0.1188,1,1,0.0050,69.28,0,219304,1
0.1163,1,1,0.0016,67.76,0,7534,2
0.0721,1,1,0.0018,56.59,0,31461,1
0.1135,1,1,0.0018,53.55,0,5617,2
0.1157,1,1,0.0016,57.61,0,3622,1
0.1119,1,1,0.0023,76.72,0,1522,1
0.1136,1,1,0.0037,68.77,0,6865,2
0.1016,1,1,0.0057,64.67,0,1412,2
0.1070,1,1,0.0034,86.71,0,8404,2
0.1028,1,1,0.0030,58.62,0,5089,1
0.1117,1,1,0.0037,57.61,0,1250,1
0.1204,1,1,0.0018,56.59,0,9884,1
0.1093,1,1,0.0023,43.9,0,900,1
0.1432,1,1,0.0462,68.77,0,157872,2
0.1158,1,1,0.0021,57.61,0,5042,1
0.1997,1,1,0.0016,68.77,0,371603,2
0.1830,1,1,0.0227,41.7,0,522190,1
0.1126,1,1,0.0016,64.67,0,629,1
0.1153,1,1,0.0021,27.83,0,2958,2
0.1129,1,1,0.0037,80.58,0,1143,2
0.1059,1,1,0.0018,43.73,0,8687,1
0.0779,1,1,0.0021,95.88,0,3744,1
0.1089,1,1,0.0023,53.37,0,3522,1
0.1187,1,1,0.0025,53.88,1,16361,2
0.1147,1,1,0.0016,65.89,0,4075,1
0.1126,1,1,0.0018,24.61,0,462,1
0.0889,1,1,0.0021,29.52,0,6306,1
0.1147,1,1,0.0023,26.47,0,3484,2
0.1117,1,1,0.0064,61.83,0,6521,1
0.1088,1,1,0.0016,84.68,0,4038,1
0.1126,1,1,0.0016,68.26,0,5624,2
0.1127,1,1,0.0018,72.5,0,5854,1
0.0750,1,1,0.0108,36.96,0,30648,1
0.1124,1,1,0.0018,26.81,0,307,1
0.1124,1,1,0.0027,56.59,0,433,1
0.1159,1,1,0.0018,53.88,1,5748,2
0.1126,1,1,0.0062,30.87,1,4970,1
0.1095,1,1,0.0016,14.97,1,3210,1
0.1178,1,1,0.0048,60.82,0,8979,1
0.1178,1,1,0.0021,60.82,0,7860,1
0.1079,1,1,0.0018,99.43,0,4834,1
0.1131,1,1,0.0018,56.59,0,5436,2
0.1135,1,1,0.0032,66.07,0,7072,1
0.0644,1,1,0.0046,60.31,0,27529,1
0.1139,1,1,0.0039,73.51,0,2173,3
0.0880,1,1,0.0018,33.24,0,8159,1
0.1091,1,1,0.0021,39.67,0,3179,2
0.1038,1,1,0.0025,57.61,0,3460,1
0.1103,1,1,0.0027,53.55,0,3040,2
0.1132,1,1,0.0018,63.02,0,11942,1
0.1147,1,1,0.0018,26.47,0,2430,2
0.1141,1,1,0.0032,50.16,0,7238,2
0.0967,1,1,0.0027,59.8,0,2814,1
0.1146,1,1,0.0018,39.67,0,3203,2
0.1106,1,1,0.0064,85.18,0,55163,1
0.1030,1,1,0.0025,34.26,0,1767,2
0.1113,1,1,0.0023,85.69,0,1606,1
0.1158,1,1,0.0021,57.61,0,6663,1
0.1126,1,1,0.0016,60.31,0,2573,1
0.1142,1,1,0.0018,58.62,0,2501,1
0.0572,1,1,0.0021,60.82,0,18613,1
0.1120,1,1,0.0034,58.62,0,4086,1
0.1130,1,1,0.0021,76.22,0,2655,1
4.8814,1,1,0.0151,65.05,0,9153730,1
0.1114,1,1,0.0069,66.74,0,4251,1
0.1189,1,1,0.0037,68.77,0,24045,2
0.1137,1,1,0.0032,88.43,0,4955,2
0.1057,1,1,0.0016,66.07,0,1094,1
0.1365,1,1,0.0144,63.02,0,39397,1
0.1130,1,1,0.0032,19.03,0,841,2
0.1131,1,1,0.0016,42.72,0,1788,1
0.1100,1,1,0.0027,99.43,0,1123,1
0.1214,1,1,0.0025,79.97,0,20344,2
0.1341,1,1,0.0078,91.61,0,21526,1
0.1125,1,1,0.0025,56.21,0,210,1
0.1035,1,1,0.0016,36.28,0,387,1
0.0618,1,1,0.0092,29.86,0,16612,1
0.0904,1,1,0.0016,43.73,0,5094,1
0.1104,1,1,0.0032,73.51,0,1801,3
0.1130,1,1,0.0048,76.22,0,3107,1
0.1116,1,1,0.0025,99.43,0,1214,1
0.1017,1,1,0.0025,75.2,0,1170,2
0.1754,1,1,0.0030,62.01,0,408132,5
0.1087,1,1,0.0030,58.62,0,3458,2
0.1178,1,1,0.0018,60.82,0,8425,1
0.0981,1,1,0.0034,72.5,0,3103,1
0.1049,1,1,0.0053,95.88,0,9053,1
0.1053,1,1,0.0041,17.34,0,1871,1
0.0636,1,1,0.0032,58.62,0,44699,1
0.0857,1,1,0.0018,51.85,0,565,1
0.1093,1,1,0.0027,52.87,0,2001,1
0.0945,1,1,0.0034,43.73,0,2119,1
0.1209,1,1,0.0053,79.97,0,9520,2
0.0890,1,1,0.0016,83.66,0,11243,1
0.1126,1,1,0.0018,88.74,0,5711,1
0.1130,1,1,0.0016,75.2,0,3408,2
0.0878,1,1,0.0016,42.72,0,1125,1
0.1128,1,1,0.0018,29.52,0,1400,1
0.1107,1,1,0.0025,56.59,0,253,1
0.1020,1,1,0.0043,56.59,0,4540,1
0.1095,1,1,0.0027,65.05,0,107,1
0.1126,1,1,0.0025,27.83,0,1600,1
0.1126,1,1,0.0041,56.59,0,1746,1
0.1134,1,1,0.0016,76.22,0,19566,1
0.1177,1,1,0.0018,60.82,0,5216,1
0.1113,1,1,0.0018,72.53,0,4269,1
0.1180,1,1,0.0030,56.59,0,13645,1
0.1203,1,1,0.0016,56.59,0,8175,1
0.1127,1,1,0.0018,68.77,0,444,1
0.1049,1,1,0.0016,75.2,0,2595,2
0.1125,1,1,0.0018,55.58,0,482,2
0.1131,1,1,0.0023,42.72,0,1729,1
0.1158,1,1,0.0027,57.61,0,5831,1
0.1126,1,1,0.0018,52.19,0,3623,2
0.1129,1,1,0.0018,31.55,1,678,1
0.1034,1,1,0.0018,55.58,0,253,2
0.0638,1,1,0.0016,48.47,1,1799,2
0.1171,1,1,0.0018,56.59,0,11097,1
0.1196,1,1,0.0053,56.59,0,10746,1
0.1125,1,1,0.0016,76.72,0,807,2
0.1102,1,1,0.0018,62.01,0,3862,1
0.1128,1,1,0.0030,53.55,0,7531,1
0.1126,1,1,0.0027,56.59,0,1308,2
0.1100,1,1,0.0043,66.07,0,900,1
0.1085,1,1,0.0041,77.23,0,11870,1
0.0919,1,1,0.0018,33.24,0,2467,1
0.1782,1,1,0.0055,42.72,0,1282297,1
0.0978,1,1,0.0018,51.85,0,263,1
0.1143,1,1,0.0018,60.31,0,2600,3
0.1157,1,1,0.0023,57.61,0,3698,1
0.1137,1,1,0.0018,72.5,0,6529,2
0.1012,1,1,0.0050,36.28,1,1680,2
0.1209,1,1,0.0016,79.97,0,10248,2
0.1094,1,1,0.0034,56.59,0,934,1
0.1209,1,1,0.0025,79.97,0,8546,2
0.1093,1,1,0.0053,81.63,0,1064,2
0.1125,1,1,0.0055,65.05,0,1297,1
0.1204,1,1,0.0016,56.59,0,9975,1
0.1125,1,1,0.0018,71.48,0,1896,1
0.1204,1,1,0.0016,56.59,0,9366,1
0.0996,1,1,0.0025,99.06,0,4933,2
0.1017,1,1,0.0023,26.81,0,7123,1
0.1124,1,1,0.0023,60.82,0,1170,1
0.0532,1,1,0.0025,22.07,1,702,1
0.1123,1,1,0.0023,65.05,0,2196,2
0.1129,1,1,0.0023,56.59,0,3193,1
0.1127,1,1,0.0048,69.79,0,858,2
0.1126,1,1,0.0018,59.8,0,2133,2
0.1125,1,1,0.0016,50.16,0,1077,1
0.1631,1,1,0.0140,69.11,0,632939,1
0.0918,1,1,0.0016,41.7,0,292,1
0.1129,1,1,0.0018,69.28,0,4806,2
0.1306,1,1,0.0043,27.83,0,379646,1
0.1114,1,1,0.0041,13.95,1,383,2
0.1084,1,1,0.0046,57.43,0,3365,3
0.0887,1,1,0.0018,84.68,0,1934,1
0.1211,1,1,0.0023,79.97,0,13288,2
0.0795,1,1,0.0298,43.73,0,3059,1
0.1128,1,1,0.0016,70.13,0,888,1
0.1068,1,1,0.0018,65.05,0,5230,2
0.1129,1,1,0.0018,64.04,0,9606,1
0.1008,1,1,0.0018,71.82,0,2103,1
0.1203,1,1,0.0018,56.59,0,7656,1
0.1143,1,1,0.0023,58.62,0,3439,1
0.1136,1,1,0.0018,33.24,0,2550,1
0.0985,1,1,0.0025,63.02,0,349,1
0.1077,1,1,0.0018,63.02,0,2534,1
0.1137,1,1,0.0027,11.58,0,1791,2
0.1071,1,1,0.0023,80.28,0,3957,1
0.1116,1,1,0.0021,33.24,0,40662,1
0.1045,1,1,0.0016,55.58,0,3269,2
0.1117,1,1,0.0057,12.09,1,470,1
0.1140,1,1,0.0018,67.76,0,16446,2
0.1204,1,1,0.0016,56.59,0,9328,1
0.1126,1,1,0.0018,80.28,0,5301,1
0.1123,1,1,0.0016,58.62,0,2686,1
0.1125,1,1,0.0018,85.18,0,2044,2
0.1131,1,1,0.0025,79.94,0,4082,2
0.0845,1,1,0.0023,86.71,0,35889,2
0.1125,1,1,0.0021,15.64,1,1338,1
0.1210,1,1,0.0016,79.97,0,11074,2
0.1157,1,1,0.0021,60.82,0,5404,1
0.1180,1,1,0.0018,68.77,0,5571,2
0.0616,1,1,0.0016,49.15,0,89940,1
0.1133,1,1,0.0023,56.59,0,2889,1
0.1125,1,1,0.0021,79.94,0,1222,1
0.1126,1,1,0.0027,59.64,0,2468,2
0.2659,1,1,0.0021,38.32,1,1662374,1
0.1178,1,1,0.0025,60.82,0,8754,1
0.1177,1,1,0.0018,60.82,0,5942,1
0.1128,1,1,0.0018,-2.98,1,6563,1
0.1079,1,1,0.0021,34.93,1,5535,1
0.1068,1,1,0.0078,44.41,0,1752,1
0.1131,1,1,0.0057,75.2,0,3040,2
0.1296,1,1,0.0025,55.24,1,17228,1
0.1147,1,1,0.0016,65.05,0,13596,2
0.1062,1,1,0.0016,72.5,0,802,1
0.1016,1,1,0.0016,17.34,0,1571,1
0.1125,1,1,0.0018,68.77,0,350,1
0.1183,1,1,0.0018,53.88,1,7769,2
0.1132,1,1,0.0016,57.61,0,1752,1
0.1129,1,1,0.0016,13.95,1,1028,1
0.1104,1,1,0.0027,75.71,0,514,2
0.1211,1,1,0.0027,79.97,0,13607,2
0.1203,1,1,0.0016,56.59,0,7940,1
0.1127,1,1,0.0016,56.59,0,9797,1
0.1102,1,1,0.0027,31.89,1,1591,2
0.1104,1,1,0.0018,80.28,0,1980,1
0.1082,1,1,0.0027,54.39,0,637,2
0.1247,1,1,0.0027,39.33,1,17869,1
0.1155,1,1,0.0021,60.82,0,5286,1
0.1126,1,1,0.0025,58.62,0,2271,1
0.1030,1,1,0.0016,33.07,1,1238,1
0.1138,1,1,0.0018,86.71,0,2126,2
0.0993,1,1,0.0018,77.74,0,1348,1
0.1203,1,1,0.0016,56.59,0,9016,1
0.1124,1,1,0.0016,57.61,0,229,1
0.1148,1,1,0.0018,18.35,0,2495,1
0.1126,1,1,0.0016,64.07,0,3150,1
0.1110,1,1,0.0016,79.94,0,6381,2
0.1130,1,1,0.0041,60.82,0,5827,1
0.1496,1,1,0.0016,57.61,0,69008,1
0.1209,1,1,0.0018,79.97,0,8577,2
0.1222,1,1,0.0016,56.59,0,49760,1
0.1142,1,1,0.0025,58.62,0,3209,1
0.1161,1,1,0.0060,79.97,0,17700,2
